landmark_id,category,location
197344,"http://commons.wikimedia.org/wiki/Category:Elbe_Church,_Washington","Washington,Pacific Northwest,Washington,Pacific States Region"
197671,http://commons.wikimedia.org/wiki/Category:Greater_Tacoma_Convention_and_Trade_Center,"Washington,Pacific Northwest,Washington,Pacific States Region"
197708,"http://commons.wikimedia.org/wiki/Category:Cedar_Park,_Seattle,_Washington","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
198150,http://commons.wikimedia.org/wiki/Category:Goldendale_Observatory_State_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
198586,http://commons.wikimedia.org/wiki/Category:South_Park_Bridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
199223,http://commons.wikimedia.org/wiki/Category:White_River_Valley_Museum,"Auburn,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
199224,http://commons.wikimedia.org/wiki/Category:Wenatchee_Confluence_State_Park,"Chelan County,Washington,Pacific Northwest,Washington,Pacific States Region"
199380,"http://commons.wikimedia.org/wiki/Category:St._James_Catholic_Church_(Vancouver,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
199503,http://commons.wikimedia.org/wiki/Category:SPARK_Museum_of_Electrical_Invention,"Bellingham,Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region"
199618,http://commons.wikimedia.org/wiki/Category:Montlake_Cut,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
199912,http://commons.wikimedia.org/wiki/Category:Snoqualmie_Pass,"Washington,Pacific Northwest,Washington,Pacific States Region"
201096,"http://commons.wikimedia.org/wiki/Category:Columbia_River_Bridge_(Wenatchee,_Washington)","East Wenatchee,Douglas County,Washington,Pacific Northwest,Washington,Pacific States Region"
201465,http://commons.wikimedia.org/wiki/Category:Snoqualmie_Falls_Hydroelectric_Plant,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
201766,http://commons.wikimedia.org/wiki/Category:Tacoma_Narrows,"Pierce County,Washington,United States"
202458,http://commons.wikimedia.org/wiki/Category:Lower_Monumental_Dam,"Walla Walla County,Washington,Pacific Northwest,Washington,Pacific States Region"
202497,http://commons.wikimedia.org/wiki/Category:Harvard_Exit,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
202537,"http://commons.wikimedia.org/wiki/Category:Dockton,_Washington","King County,Washington,Pacific Northwest,Washington,Pacific States Region"
202735,http://commons.wikimedia.org/wiki/Category:Chester_Morse_Lake,"Washington,Pacific Northwest,Washington,Pacific States Region"
202825,http://commons.wikimedia.org/wiki/Category:Dofflemyer_Point_Light,"Thurston County,Washington,Pacific Northwest,Washington,Pacific States Region"
202973,http://commons.wikimedia.org/wiki/Category:Church_Mountain_(Washington),"Washington,Pacific Northwest,Washington,Pacific States Region"
203087,http://commons.wikimedia.org/wiki/Category:Jack_Block_Park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
